Row,Error,Row Data
292,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:33:51', 'USERNAME': 'val778', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:34:30', 'PROCESS BY': 'xpukul69', 'AMOUNT': 23}"
293,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:33:35', 'USERNAME': 'bima888', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:33:41', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 148}"
294,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:27:06', 'USERNAME': 'nokil3', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:27:15', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 28}"
295,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:24:41', 'USERNAME': 'ediaja123', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:24:59', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
296,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:23:12', 'USERNAME': 'beren3', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:24:00', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
297,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:20:15', 'USERNAME': 'aldo1000', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:20:41', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 71}"
298,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:17:30', 'USERNAME': 'semprul09', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:18:11', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
299,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:16:50', 'USERNAME': 'plated12', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:17:34', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 400}"
300,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:16:00', 'USERNAME': 'aryanto1', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:17:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': 99}"
301,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:14:50', 'USERNAME': 'dedikurniawan', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:15:47', 'PROCESS BY': 'xpukul69', 'AMOUNT': 99}"
302,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:10:51', 'USERNAME': 'helmiirang', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:10:51', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
303,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:10:09', 'USERNAME': 'lolipop99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:10:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 100}"
304,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:08:54', 'USERNAME': 'solusi12345', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:09:08', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
305,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:05:06', 'USERNAME': 'kangtono', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:05:52', 'PROCESS BY': 'xpukul69', 'AMOUNT': 150}"
306,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:03:53', 'USERNAME': 'aldo1000', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:04:20', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 30}"
307,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:03:01', 'USERNAME': 'omahpereng', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:03:41', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
308,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 23:02:42', 'USERNAME': 'lobster', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 23:03:13', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 107}"
309,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:54:19', 'USERNAME': 'tarina', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:55:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': 100}"
310,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:53:24', 'USERNAME': 'neneng19', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:54:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
311,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:52:43', 'USERNAME': 'andareas0101', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:53:20', 'PROCESS BY': 'xpukul69', 'AMOUNT': 35}"
312,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:50:43', 'USERNAME': 'miako155', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:51:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': 21}"
313,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:50:19', 'USERNAME': 'lutung99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:51:23', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
314,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:46:44', 'USERNAME': 'pakpulung', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:47:33', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
315,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:46:39', 'USERNAME': 'waras556677', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:47:09', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
316,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:46:37', 'USERNAME': 'fumi123', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:46:42', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
317,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:43:49', 'USERNAME': 'kanaka', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:45:29', 'PROCESS BY': 'xpukul69', 'AMOUNT': 53}"
318,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:36:31', 'USERNAME': 'kopimantan11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:38:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
319,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:31:43', 'USERNAME': 'tarina', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:33:39', 'PROCESS BY': 'xpukul69', 'AMOUNT': 200}"
320,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:31:05', 'USERNAME': 'lautanapi', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:32:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': 14}"
321,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:23:53', 'USERNAME': 'kanaka', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:24:59', 'PROCESS BY': 'xpukul69', 'AMOUNT': 47}"
322,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:22:55', 'USERNAME': 'semprul09', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:23:24', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
323,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:16:33', 'USERNAME': 'abedor11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:17:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': 35}"
324,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:10:32', 'USERNAME': 'ppp69', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:11:16', 'PROCESS BY': 'xpukul69', 'AMOUNT': 15}"
325,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:10:39', 'USERNAME': 'iswatun87', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:11:12', 'PROCESS BY': 'xpukul69', 'AMOUNT': 63}"
326,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:10:23', 'USERNAME': 'cepatwd', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:11:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
327,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:06:57', 'USERNAME': 'utoy77', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:08:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': 24}"
328,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:07:14', 'USERNAME': 'lolipop99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:07:49', 'PROCESS BY': 'xpukul69', 'AMOUNT': 100}"
329,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:05:25', 'USERNAME': 'lautanapi', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:06:44', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
330,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:03:25', 'USERNAME': 'nureka99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:04:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
331,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:03:03', 'USERNAME': 'andrekeras14', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:03:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 99}"
332,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 22:01:17', 'USERNAME': 'bijebae', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 22:02:05', 'PROCESS BY': 'xpukul69', 'AMOUNT': 28}"
333,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:57:07', 'USERNAME': 'abedor11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:58:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': 63}"
334,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:53:25', 'USERNAME': 'adip97', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:55:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
335,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:53:19', 'USERNAME': 'masukan18', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:53:19', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 30}"
336,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:50:36', 'USERNAME': 'masukan18', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:51:08', 'PROCESS BY': 'xpukul69', 'AMOUNT': 60}"
337,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:49:04', 'USERNAME': 'pritwin', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:49:28', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 49}"
338,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:48:19', 'USERNAME': 'nureka99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:49:20', 'PROCESS BY': 'xpukul69', 'AMOUNT': 57}"
339,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:48:28', 'USERNAME': 'tequla88', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:49:18', 'PROCESS BY': 'xpukul69', 'AMOUNT': 20}"
340,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:46:49', 'USERNAME': 'aaaannnn7777', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:47:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
341,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:45:46', 'USERNAME': 'lautanapi', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:46:53', 'PROCESS BY': 'xpukul69', 'AMOUNT': 15}"
342,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:44:52', 'USERNAME': 'teddy00', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:46:44', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
343,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:41:50', 'USERNAME': 'alpinr123', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:43:01', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
344,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:41:17', 'USERNAME': 'cepatwd', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:42:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
345,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:40:08', 'USERNAME': 'kangsupri', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:40:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': 150}"
346,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:35:28', 'USERNAME': 'embunpagi123', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:36:07', 'PROCESS BY': 'xpukul69', 'AMOUNT': 40}"
347,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:33:49', 'USERNAME': 'wardaga', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:34:31', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
348,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:33:16', 'USERNAME': 'proplayer', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:34:02', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 196}"
349,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:30:30', 'USERNAME': 'neneng19', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:31:58', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
350,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:30:55', 'USERNAME': 'tequla88', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:31:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
351,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:30:32', 'USERNAME': 'ajis890', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:31:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 96}"
352,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:30:01', 'USERNAME': 'sahruljezz', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:30:29', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
353,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:29:41', 'USERNAME': 'erwinsalim17', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:30:26', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
354,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:27:02', 'USERNAME': 'pocong97', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:27:17', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 35}"
355,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:25:52', 'USERNAME': 'marielkhan', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:26:47', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
356,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:26:00', 'USERNAME': 'afeng1234', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:26:26', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
357,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:24:58', 'USERNAME': 'angkat99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:25:28', 'PROCESS BY': 'xpukul69', 'AMOUNT': 40}"
358,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:24:25', 'USERNAME': 'aini36', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:24:36', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
359,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:23:02', 'USERNAME': 'kiki67', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:23:33', 'PROCESS BY': 'xpukul69', 'AMOUNT': 10}"
360,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:23:11', 'USERNAME': 'birutua99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:23:26', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
361,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:22:24', 'USERNAME': 'aaaannnn7777', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:22:59', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
362,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:22:29', 'USERNAME': 'arii1010', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:22:55', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 25}"
363,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:18:27', 'USERNAME': 'firlanajp', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:19:49', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
364,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:15:32', 'USERNAME': 'aini36', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:16:42', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
365,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:15:29', 'USERNAME': 'tumbuk009', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:16:05', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 60}"
366,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:11:37', 'USERNAME': 'andareas0101', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:12:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
367,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:06:40', 'USERNAME': 'awek00', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:07:29', 'PROCESS BY': 'xpukul69', 'AMOUNT': 45}"
368,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:05:51', 'USERNAME': 'abedor11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:06:45', 'PROCESS BY': 'xpukul69', 'AMOUNT': 51}"
369,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:01:53', 'USERNAME': 'cinta', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:03:00', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
370,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 21:00:24', 'USERNAME': 'dedih01', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 21:02:03', 'PROCESS BY': 'xpukul69', 'AMOUNT': 99}"
371,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:57:00', 'USERNAME': 'jaenudin27', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:58:04', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
372,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:55:57', 'USERNAME': 'pedroimut', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:56:21', 'PROCESS BY': 'xpukul69', 'AMOUNT': 19}"
373,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:54:54', 'USERNAME': 'abedor11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:55:58', 'PROCESS BY': 'xpukul69', 'AMOUNT': 33}"
374,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:54:15', 'USERNAME': 'erwinsalim17', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:55:00', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 100}"
375,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:54:05', 'USERNAME': 'pedroimut', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:54:47', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
376,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:49:40', 'USERNAME': 'lamaz9990', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:50:52', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
377,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:48:30', 'USERNAME': 'pritwin', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:49:09', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
378,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:47:35', 'USERNAME': 'angkat99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:48:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': 49}"
379,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:46:31', 'USERNAME': 'beren3', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:46:59', 'PROCESS BY': 'xpukul69', 'AMOUNT': 47}"
380,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:43:36', 'USERNAME': 'berharapjp969', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:43:39', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 300}"
381,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:38:12', 'USERNAME': 'yudiseftian06', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:38:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': 25}"
382,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:33:26', 'USERNAME': 'tyngopay', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:33:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': 74}"
383,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:30:41', 'USERNAME': 'pepek69', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:31:44', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
384,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:24:11', 'USERNAME': 'bandit07', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:25:36', 'PROCESS BY': 'xpukul69', 'AMOUNT': 150}"
385,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:21:59', 'USERNAME': 'beren3', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:25:22', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
386,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:23:25', 'USERNAME': 'setara88', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:24:39', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 300}"
387,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:21:35', 'USERNAME': 'birutua99', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:22:25', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 20}"
388,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:22:05', 'USERNAME': 'mrsjp88', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:22:12', 'PROCESS BY': 'dendi@xpukul69', 'AMOUNT': 50}"
389,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:19:43', 'USERNAME': 'abedor11', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:20:50', 'PROCESS BY': 'xpukul69', 'AMOUNT': 50}"
390,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:15:01', 'USERNAME': 'deltabox10', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:15:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': 30}"
391,"Argument 'fmt' has incorrect type (expected str, got list)","{'CREATE DATE': '03-07-2025 20:13:45', 'USERNAME': 'adhen1976', 'EVENT': 'Deposit', 'PROCESS DATE': '03-07-2025 20:14:30', 'PROCESS BY': 'xpukul69', 'AMOUNT': 99}"
